6.21E+11,1.73E+12,1461589
6.21E+11,1.73E+12,1461867
6.21E+11,1.73E+12,1462679
6.21E+11,1.73E+12,1463566
6.21E+11,1.73E+12,1464834
6.21E+11,1.73E+12,1466183
6.21E+11,1.73E+12,1466820
6.21E+11,1.73E+12,1464133
6.21E+11,1.73E+12,1460426
6.21E+11,1.73E+12,1457242
6.21E+11,1.73E+12,1455009
6.21E+11,1.73E+12,1454347
6.21E+11,1.73E+12,1453960
6.21E+11,1.73E+12,1453555
6.21E+11,1.73E+12,1453539
6.21E+11,1.73E+12,1453707
6.21E+11,1.73E+12,1454116
6.21E+11,1.73E+12,1455100
6.21E+11,1.73E+12,1456268
6.21E+11,1.73E+12,1457332
6.21E+11,1.73E+12,1458721
6.22E+11,1.73E+12,1459356
6.22E+11,1.73E+12,1456811
6.22E+11,1.73E+12,1453194
6.22E+11,1.73E+12,1450006
6.22E+11,1.73E+12,1448153
6.22E+11,1.73E+12,1447541
6.22E+11,1.73E+12,1447522
6.22E+11,1.73E+12,1447448
6.22E+11,1.73E+12,1447494
6.22E+11,1.73E+12,1447809
6.22E+11,1.73E+12,1448788
6.22E+11,1.73E+12,1450252
6.22E+11,1.73E+12,1451593
6.22E+11,1.73E+12,1453114
6.22E+11,1.73E+12,1454751
6.22E+11,1.73E+12,1455330
6.22E+11,1.73E+12,1453224
6.22E+11,1.73E+12,1450204
6.22E+11,1.73E+12,1448218
6.22E+11,1.73E+12,1446967
6.22E+11,1.73E+12,1447201
6.22E+11,1.73E+12,1447783
6.22E+11,1.73E+12,1448261
6.22E+11,1.73E+12,1448697
6.22E+11,1.73E+12,1449700
6.23E+11,1.73E+12,1451045
6.23E+11,1.73E+12,1452608
6.23E+11,1.73E+12,1454422
6.23E+11,1.73E+12,1456348
6.23E+11,1.73E+12,1458356
6.23E+11,1.73E+12,1459542
6.23E+11,1.73E+12,1457991
6.23E+11,1.73E+12,1455529
6.23E+11,1.73E+12,1453991
6.23E+11,1.73E+12,1453469
6.23E+11,1.73E+12,1454189
6.23E+11,1.73E+12,1455150
6.23E+11,1.73E+12,1456108
6.23E+11,1.73E+12,1456856
6.23E+11,1.73E+12,1458078
6.23E+11,1.73E+12,1459831
6.23E+11,1.73E+12,1461507
6.23E+11,1.73E+12,1463606
6.23E+11,1.73E+12,1465902
6.23E+11,1.73E+12,1468281
6.23E+11,1.73E+12,1468879
6.23E+11,1.73E+12,1467479
6.23E+11,1.73E+12,1466206
6.23E+11,1.73E+12,1465669
6.23E+11,1.73E+12,1466337
6.24E+11,1.73E+12,1467731
6.24E+11,1.73E+12,1468957
6.24E+11,1.73E+12,1470331
6.24E+11,1.73E+12,1471724
6.24E+11,1.73E+12,1473396
6.24E+11,1.73E+12,1475350
6.24E+11,1.73E+12,1477503
6.24E+11,1.73E+12,1479698
6.24E+11,1.73E+12,1482210
6.24E+11,1.73E+12,1483700
6.24E+11,1.73E+12,1483164
6.24E+11,1.73E+12,1482286
6.24E+11,1.73E+12,1482046
6.24E+11,1.73E+12,1482847
6.24E+11,1.73E+12,1484591
6.24E+11,1.73E+12,1486415
6.24E+11,1.73E+12,1487821
6.24E+11,1.73E+12,1489428
6.24E+11,1.73E+12,1491142
6.24E+11,1.73E+12,1493309
6.24E+11,1.73E+12,1495499
6.24E+11,1.73E+12,1497841
6.24E+11,1.73E+12,1500175
6.24E+11,1.73E+12,1501681
6.24E+11,1.73E+12,1501049
6.25E+11,1.73E+12,1500421
6.25E+11,1.73E+12,1500734
6.25E+11,1.73E+12,1502003
6.25E+11,1.73E+12,1503734
6.25E+11,1.73E+12,1505225
6.25E+11,1.73E+12,1506800
6.25E+11,1.73E+12,1508396
6.25E+11,1.73E+12,1510355
6.25E+11,1.73E+12,1512425
6.25E+11,1.73E+12,1514656
6.25E+11,1.73E+12,1517034
6.25E+11,1.73E+12,1519226
6.25E+11,1.73E+12,1519563
6.25E+11,1.73E+12,1518814
6.25E+11,1.73E+12,1518706
6.25E+11,1.73E+12,1519487
6.25E+11,1.73E+12,1521042
6.25E+11,1.73E+12,1522744
6.25E+11,1.73E+12,1524341
6.25E+11,1.73E+12,1525939
6.25E+11,1.73E+12,1527433
6.25E+11,1.73E+12,1529150
6.25E+11,1.73E+12,1531056
6.25E+11,1.73E+12,1533290
6.25E+11,1.73E+12,1535587
6.26E+11,1.73E+12,1536965
6.26E+11,1.73E+12,1536403
6.26E+11,1.73E+12,1535638
6.26E+11,1.73E+12,1535955
6.26E+11,1.73E+12,1536997
6.26E+11,1.73E+12,1538596
6.26E+11,1.73E+12,1540196
6.26E+11,1.73E+12,1541630
6.26E+11,1.73E+12,1542855
6.26E+11,1.73E+12,1544371
6.26E+11,1.73E+12,1546275
6.26E+11,1.73E+12,1548189
6.26E+11,1.73E+12,1550228
6.26E+11,1.73E+12,1551925
6.26E+11,1.73E+12,1552229
6.26E+11,1.73E+12,1551825
6.26E+11,1.73E+12,1552076
6.26E+11,1.73E+12,1553174
6.26E+11,1.73E+12,1554738
6.26E+11,1.73E+12,1556320
6.26E+11,1.73E+12,1557641
6.26E+11,1.73E+12,1559056
6.26E+11,1.73E+12,1560437
6.26E+11,1.73E+12,1562099
6.26E+11,1.73E+12,1564034
6.27E+11,1.73E+12,1565838
6.27E+11,1.73E+12,1567715
6.27E+11,1.73E+12,1568452
6.27E+11,1.73E+12,1568074
6.27E+11,1.73E+12,1568227
6.27E+11,1.73E+12,1569128
6.27E+11,1.73E+12,1570930
6.27E+11,1.73E+12,1572713
6.27E+11,1.73E+12,1574362
6.27E+11,1.73E+12,1575658
6.27E+11,1.73E+12,1576995
6.27E+11,1.73E+12,1578521
6.27E+11,1.73E+12,1580240
6.27E+11,1.73E+12,1582110
6.27E+11,1.73E+12,1583863
6.27E+11,1.73E+12,1584019
6.27E+11,1.73E+12,1583487
6.27E+11,1.73E+12,1583446
6.27E+11,1.73E+12,1584385
6.27E+11,1.73E+12,1585891
6.27E+11,1.73E+12,1587583
6.27E+11,1.73E+12,1589054
6.27E+11,1.73E+12,1590417
6.27E+11,1.73E+12,1591863
6.27E+11,1.73E+12,1593562
6.28E+11,1.73E+12,1595494
6.28E+11,1.73E+12,1597499
6.28E+11,1.73E+12,1598779
6.28E+11,1.73E+12,1598498
6.28E+11,1.73E+12,1597919
6.28E+11,1.73E+12,1598341
6.28E+11,1.73E+12,1599465
6.28E+11,1.73E+12,1600896
6.28E+11,1.73E+12,1602036
6.28E+11,1.73E+12,1603251
6.28E+11,1.73E+12,1604313
6.28E+11,1.73E+12,1605597
6.28E+11,1.73E+12,1607051
6.28E+11,1.73E+12,1608628
6.28E+11,1.73E+12,1609963
6.28E+11,1.73E+12,1609842
6.28E+11,1.73E+12,1608920
6.28E+11,1.73E+12,1608474
6.28E+11,1.73E+12,1608887
6.28E+11,1.73E+12,1609674
6.28E+11,1.73E+12,1610721
6.28E+11,1.73E+12,1611438
6.28E+11,1.73E+12,1612213
6.28E+11,1.73E+12,1612984
6.28E+11,1.73E+12,1614008
6.29E+11,1.73E+12,1615140
6.29E+11,1.73E+12,1616499
6.29E+11,1.73E+12,1617031
6.29E+11,1.73E+12,1616203
6.29E+11,1.73E+12,1615586
6.29E+11,1.73E+12,1615609
6.29E+11,1.73E+12,1616266
6.29E+11,1.73E+12,1617063
6.29E+11,1.73E+12,1617878
6.29E+11,1.73E+12,1618376
6.29E+11,1.73E+12,1619134
6.29E+11,1.73E+12,1619928
6.29E+11,1.73E+12,1621022
6.29E+11,1.73E+12,1622157
6.29E+11,1.73E+12,1622756
6.29E+11,1.73E+12,1621895
6.29E+11,1.73E+12,1620738
6.29E+11,1.73E+12,1620262
6.29E+11,1.73E+12,1620396
6.29E+11,1.73E+12,1621646
6.29E+11,1.73E+12,1622546
6.29E+11,1.73E+12,1623515
6.29E+11,1.73E+12,1624213
6.29E+11,1.73E+12,1625323
6.29E+11,1.73E+12,1627183
6.30E+11,1.73E+12,1630144
6.30E+11,1.73E+12,1632836
6.30E+11,1.73E+12,1634026
6.30E+11,1.73E+12,1634995
6.30E+11,1.73E+12,1636588
6.30E+11,1.73E+12,1639373
6.30E+11,1.73E+12,1642919
6.30E+11,1.73E+12,1647040
6.30E+11,1.73E+12,1651404
6.30E+11,1.73E+12,1656081
6.30E+11,1.73E+12,1660498
6.30E+11,1.73E+12,1663542
6.30E+11,1.73E+12,1666661
6.30E+11,1.73E+12,1685268
6.30E+11,1.73E+12,1695368
6.30E+11,1.73E+12,1702546
6.30E+11,1.73E+12,1713957
6.30E+11,1.73E+12,1730129
6.30E+11,1.73E+12,1748737
6.30E+11,1.73E+12,1762355
6.30E+11,1.73E+12,1765227
6.30E+11,1.73E+12,1770155
6.30E+11,1.73E+12,1773324
6.30E+11,1.73E+12,1778455
6.30E+11,1.73E+12,1773758
6.31E+11,1.73E+12,1752413
6.31E+11,1.73E+12,1738412
6.31E+11,1.73E+12,1727282
6.31E+11,1.73E+12,1718600
6.31E+11,1.73E+12,1711484
6.31E+11,1.73E+12,1705699
6.31E+11,1.73E+12,1699570
6.31E+11,1.73E+12,1694768
6.31E+11,1.73E+12,1690118
6.31E+11,1.73E+12,1686407
6.31E+11,1.73E+12,1683296
6.31E+11,1.73E+12,1680543
6.31E+11,1.73E+12,1677254
6.31E+11,1.73E+12,1672044
6.31E+11,1.73E+12,1666658
6.31E+11,1.73E+12,1662053
6.31E+11,1.73E+12,1658085
6.31E+11,1.73E+12,1655450
6.31E+11,1.73E+12,1652319
6.31E+11,1.73E+12,1649028
6.31E+11,1.73E+12,1645687
6.31E+11,1.73E+12,1642729
6.31E+11,1.73E+12,1639813
6.31E+11,1.73E+12,1637713
6.31E+11,1.73E+12,1635560
6.32E+11,1.73E+12,1631131
6.32E+11,1.73E+12,1625666
6.32E+11,1.73E+12,1620983
6.32E+11,1.73E+12,1618059
6.32E+11,1.73E+12,1616226
6.32E+11,1.73E+12,1614623
6.32E+11,1.73E+12,1612644
6.32E+11,1.73E+12,1610716
6.32E+11,1.73E+12,1609465
6.32E+11,1.73E+12,1608339
6.32E+11,1.73E+12,1607326
6.32E+11,1.73E+12,1606318
6.32E+11,1.73E+12,1602906
6.32E+11,1.73E+12,1598614
6.32E+11,1.73E+12,1595070
6.32E+11,1.73E+12,1592880
6.32E+11,1.73E+12,1591391
6.32E+11,1.73E+12,1590026
6.32E+11,1.73E+12,1588431
6.32E+11,1.73E+12,1586845
6.32E+11,1.73E+12,1585904
6.32E+11,1.73E+12,1585445
6.32E+11,1.73E+12,1585292
6.32E+11,1.73E+12,1584938
6.32E+11,1.73E+12,1582653
6.33E+11,1.73E+12,1579767
6.33E+11,1.73E+12,1577821
6.33E+11,1.73E+12,1577069
6.33E+11,1.73E+12,1577591
6.33E+11,1.73E+12,1578166
6.33E+11,1.73E+12,1578296
6.33E+11,1.73E+12,1578778
6.33E+11,1.73E+12,1579295
6.33E+11,1.73E+12,1579796
6.33E+11,1.73E+12,1580783
6.33E+11,1.73E+12,1580446
6.33E+11,1.73E+12,1578355
6.33E+11,1.73E+12,1575898
6.33E+11,1.73E+12,1573768
6.33E+11,1.73E+12,1572914
6.33E+11,1.73E+12,1573210
6.33E+11,1.73E+12,1573262
6.33E+11,1.73E+12,1573372
6.33E+11,1.73E+12,1573430
6.33E+11,1.73E+12,1573911
6.33E+11,1.73E+12,1574733
6.33E+11,1.73E+12,1575831
6.33E+11,1.73E+12,1575850
6.33E+11,1.73E+12,1573808
6.33E+11,1.73E+12,1570998
6.34E+11,1.73E+12,1568479
6.34E+11,1.73E+12,1566879
6.34E+11,1.73E+12,1566322
6.34E+11,1.73E+12,1566166
6.34E+11,1.73E+12,1565992
6.34E+11,1.73E+12,1566044
6.34E+11,1.73E+12,1566117
6.34E+11,1.73E+12,1566379
6.34E+11,1.73E+12,1567123
6.34E+11,1.73E+12,1567642
6.34E+11,1.73E+12,1565748
6.34E+11,1.73E+12,1562542
6.34E+11,1.73E+12,1559575
6.34E+11,1.73E+12,1557570
6.34E+11,1.73E+12,1556603
6.34E+11,1.73E+12,1556477
6.34E+11,1.73E+12,1556155
6.34E+11,1.73E+12,1556060
6.34E+11,1.73E+12,1556139
6.34E+11,1.73E+12,1556696
6.34E+11,1.73E+12,1557198
6.34E+11,1.73E+12,1558098
6.34E+11,1.73E+12,1558073
6.34E+11,1.73E+12,1555818
6.34E+11,1.73E+12,1552443
6.35E+11,1.73E+12,1549695
6.35E+11,1.73E+12,1547746
6.35E+11,1.73E+12,1547025
6.35E+11,1.73E+12,1547068
6.35E+11,1.73E+12,1546945
6.35E+11,1.73E+12,1546952
6.35E+11,1.73E+12,1547323
6.35E+11,1.73E+12,1548105
6.35E+11,1.73E+12,1549179
6.35E+11,1.73E+12,1550413
6.35E+11,1.73E+12,1551539
6.35E+11,1.73E+12,1550330
6.35E+11,1.73E+12,1547481
6.35E+11,1.73E+12,1544605
6.35E+11,1.73E+12,1542630
6.35E+11,1.73E+12,1541685
6.35E+11,1.73E+12,1541765
6.35E+11,1.73E+12,1542020
6.35E+11,1.73E+12,1542563
6.35E+11,1.73E+12,1543128
6.35E+11,1.73E+12,1544032
6.35E+11,1.73E+12,1545138
6.35E+11,1.73E+12,1546657
6.35E+11,1.73E+12,1548069
6.35E+11,1.73E+12,1549678
6.36E+11,1.73E+12,1551424
6.36E+11,1.73E+12,1552922
6.36E+11,1.73E+12,1552365
6.36E+11,1.73E+12,1549959
6.36E+11,1.73E+12,1547383
6.36E+11,1.73E+12,1545892
6.36E+11,1.73E+12,1545332
6.36E+11,1.73E+12,1545848
6.36E+11,1.73E+12,1546417
6.36E+11,1.73E+12,1547087
6.36E+11,1.73E+12,1547957
6.36E+11,1.73E+12,1549081
6.36E+11,1.73E+12,1550296
6.36E+11,1.73E+12,1552035
6.36E+11,1.73E+12,1553859
6.36E+11,1.73E+12,1555843
6.36E+11,1.73E+12,1557777
6.36E+11,1.73E+12,1559617
6.36E+11,1.73E+12,1561683
6.36E+11,1.73E+12,1564004
6.36E+11,1.73E+12,1566224
6.36E+11,1.73E+12,1568469
6.36E+11,1.73E+12,1570664
6.36E+11,1.73E+12,1573019
6.36E+11,1.73E+12,1574352
6.37E+11,1.73E+12,1573286
6.37E+11,1.73E+12,1571593
6.37E+11,1.73E+12,1570258
6.37E+11,1.73E+12,1569773
6.37E+11,1.73E+12,1570073
6.37E+11,1.73E+12,1570669
6.37E+11,1.73E+12,1571238
6.37E+11,1.73E+12,1571967
6.37E+11,1.73E+12,1572938
6.37E+11,1.73E+12,1574241
6.37E+11,1.73E+12,1575627
6.37E+11,1.73E+12,1577081
6.37E+11,1.73E+12,1578860
6.37E+11,1.73E+12,1580698
6.37E+11,1.73E+12,1582562
6.37E+11,1.73E+12,1584780
6.37E+11,1.73E+12,1586671
6.37E+11,1.73E+12,1587959
6.37E+11,1.73E+12,1587420
6.37E+11,1.73E+12,1586531
6.37E+11,1.73E+12,1585793
6.37E+11,1.73E+12,1585879
6.37E+11,1.73E+12,1586784
6.37E+11,1.73E+12,1587735
6.37E+11,1.73E+12,1588694
6.38E+11,1.73E+12,1589843
6.38E+11,1.73E+12,1591154
6.38E+11,1.73E+12,1592417
6.38E+11,1.73E+12,1594210
6.38E+11,1.73E+12,1595894
6.38E+11,1.73E+12,1597909
6.38E+11,1.73E+12,1599786
6.38E+11,1.73E+12,1601755
6.38E+11,1.73E+12,1603933
6.38E+11,1.73E+12,1605826
6.38E+11,1.73E+12,1606099
6.38E+11,1.73E+12,1605487
6.38E+11,1.73E+12,1604866
6.38E+11,1.73E+12,1604595
6.38E+11,1.73E+12,1604979
6.38E+11,1.73E+12,1606111
6.38E+11,1.73E+12,1607040
6.38E+11,1.73E+12,1608013
6.38E+11,1.73E+12,1608960
6.38E+11,1.73E+12,1610316
6.38E+11,1.73E+12,1611872
6.38E+11,1.73E+12,1613429
6.38E+11,1.73E+12,1615240
6.38E+11,1.73E+12,1617092
6.38E+11,1.73E+12,1619144
6.39E+11,1.73E+12,1619985
6.39E+11,1.73E+12,1619723
6.39E+11,1.73E+12,1619101
6.39E+11,1.73E+12,1618757
6.39E+11,1.73E+12,1619048
6.39E+11,1.73E+12,1619845
6.39E+11,1.73E+12,1620822
6.39E+11,1.73E+12,1621667
6.39E+11,1.73E+12,1622651
6.39E+11,1.73E+12,1623778
6.39E+11,1.73E+12,1624921
6.39E+11,1.73E+12,1626267
6.39E+11,1.73E+12,1628024
6.39E+11,1.73E+12,1630081
6.39E+11,1.73E+12,1631690
6.39E+11,1.73E+12,1631508
6.39E+11,1.73E+12,1630423
6.39E+11,1.73E+12,1629392
6.39E+11,1.73E+12,1629207
6.39E+11,1.73E+12,1629397
6.39E+11,1.73E+12,1629652
6.39E+11,1.73E+12,1629913
6.39E+11,1.73E+12,1630418
6.39E+11,1.73E+12,1630881
6.39E+11,1.73E+12,1631183
6.40E+11,1.73E+12,1631849
6.40E+11,1.73E+12,1632805
6.40E+11,1.73E+12,1634190
6.40E+11,1.73E+12,1635234
6.40E+11,1.73E+12,1635280
6.40E+11,1.73E+12,1635101
6.40E+11,1.73E+12,1635007
6.40E+11,1.73E+12,1635100
6.40E+11,1.73E+12,1636120
6.40E+11,1.73E+12,1637269
6.40E+11,1.73E+12,1638338
6.40E+11,1.73E+12,1639454
6.40E+11,1.73E+12,1640593
6.40E+11,1.73E+12,1641901
6.40E+11,1.73E+12,1643561
6.40E+11,1.73E+12,1645167
6.40E+11,1.73E+12,1646826
6.40E+11,1.73E+12,1648219
6.40E+11,1.73E+12,1648076
6.40E+11,1.73E+12,1647541
6.40E+11,1.73E+12,1647368
6.40E+11,1.73E+12,1647639
6.40E+11,1.73E+12,1648617
6.40E+11,1.73E+12,1649712
6.40E+11,1.73E+12,1650630
6.41E+11,1.73E+12,1651673
6.41E+11,1.73E+12,1652802
6.41E+11,1.73E+12,1654027
6.41E+11,1.73E+12,1655430
6.41E+11,1.73E+12,1656746
6.41E+11,1.73E+12,1658458
6.41E+11,1.73E+12,1658993
6.41E+11,1.73E+12,1658224
6.41E+11,1.73E+12,1657617
6.41E+11,1.73E+12,1657669
6.41E+11,1.73E+12,1658414
6.41E+11,1.73E+12,1659360
6.41E+11,1.73E+12,1660210
6.41E+11,1.73E+12,1661125
6.41E+11,1.73E+12,1661905
6.41E+11,1.73E+12,1662769
6.41E+11,1.73E+12,1664077
6.41E+11,1.73E+12,1665419
6.41E+11,1.73E+12,1666734
6.41E+11,1.73E+12,1667940
6.41E+11,1.73E+12,1667967
6.41E+11,1.73E+12,1666981
6.41E+11,1.73E+12,1666186
6.41E+11,1.73E+12,1666205
6.41E+11,1.73E+12,1667211
6.42E+11,1.73E+12,1667839
6.42E+11,1.73E+12,1668660
6.42E+11,1.73E+12,1669482
6.42E+11,1.73E+12,1670118
6.42E+11,1.73E+12,1670892
6.42E+11,1.73E+12,1672112
6.42E+11,1.73E+12,1673341
6.42E+11,1.73E+12,1674724
6.42E+11,1.73E+12,1675364
6.42E+11,1.73E+12,1674816
6.42E+11,1.73E+12,1674210
6.42E+11,1.73E+12,1674165
6.42E+11,1.73E+12,1674509
6.42E+11,1.73E+12,1675493
6.42E+11,1.73E+12,1676302
6.42E+11,1.73E+12,1677059
6.42E+11,1.73E+12,1678018
6.42E+11,1.73E+12,1679202
6.42E+11,1.73E+12,1680579
6.42E+11,1.73E+12,1682121
6.42E+11,1.73E+12,1683465
6.42E+11,1.73E+12,1684803
6.42E+11,1.73E+12,1685229
6.42E+11,1.73E+12,1685001
6.42E+11,1.73E+12,1684863
6.43E+11,1.73E+12,1685117
6.43E+11,1.73E+12,1686177
6.43E+11,1.73E+12,1687398
6.43E+11,1.73E+12,1688555
6.43E+11,1.73E+12,1689450
6.43E+11,1.73E+12,1690041
6.43E+11,1.73E+12,1690592
6.43E+11,1.73E+12,1691020
6.43E+11,1.73E+12,1691714
6.43E+11,1.73E+12,1692347
6.43E+11,1.73E+12,1692490
6.43E+11,1.73E+12,1691831
6.43E+11,1.73E+12,1690991
6.43E+11,1.73E+12,1690639
6.43E+11,1.73E+12,1690826
6.43E+11,1.73E+12,1691162
6.43E+11,1.73E+12,1691573
6.43E+11,1.73E+12,1691687
6.43E+11,1.73E+12,1692121
6.43E+11,1.73E+12,1692649
6.43E+11,1.73E+12,1693256
6.43E+11,1.73E+12,1694261
6.43E+11,1.73E+12,1695145
6.43E+11,1.73E+12,1695138
6.43E+11,1.73E+12,1694833
6.44E+11,1.73E+12,1694594
6.44E+11,1.73E+12,1695031
6.44E+11,1.73E+12,1696128
6.44E+11,1.73E+12,1697435
6.44E+11,1.73E+12,1699077
6.44E+11,1.73E+12,1701233
6.44E+11,1.73E+12,1703566
6.44E+11,1.73E+12,1706148
6.44E+11,1.73E+12,1708691
6.44E+11,1.73E+12,1715543
6.44E+11,1.73E+12,1740079
6.44E+11,1.73E+12,1758358
6.44E+11,1.73E+12,1775331
6.44E+11,1.73E+12,1792770
6.44E+11,1.73E+12,1807051
6.44E+11,1.73E+12,1820048
6.44E+11,1.73E+12,1830985
6.44E+11,1.73E+12,1833405
6.44E+11,1.73E+12,1840053
6.44E+11,1.73E+12,1838896
6.44E+11,1.73E+12,1827374
6.44E+11,1.73E+12,1812544
6.44E+11,1.73E+12,1801345
6.44E+11,1.73E+12,1796662
6.44E+11,1.73E+12,1790264
6.45E+11,1.73E+12,1784937
6.45E+11,1.73E+12,1779287
6.45E+11,1.73E+12,1775421
6.45E+11,1.73E+12,1772894
6.45E+11,1.73E+12,1770019
6.45E+11,1.73E+12,1767829
6.45E+11,1.73E+12,1765856
6.45E+11,1.73E+12,1763842
6.45E+11,1.73E+12,1761855
6.45E+11,1.73E+12,1760393
6.45E+11,1.73E+12,1758663
6.45E+11,1.73E+12,1756504
6.45E+11,1.73E+12,1753103
6.45E+11,1.73E+12,1749875
6.45E+11,1.73E+12,1747451
6.45E+11,1.73E+12,1746042
6.45E+11,1.73E+12,1744799
6.45E+11,1.73E+12,1743517
6.45E+11,1.73E+12,1741957
6.45E+11,1.73E+12,1740630
6.45E+11,1.73E+12,1739737
6.45E+11,1.73E+12,1738857
6.45E+11,1.73E+12,1738246
6.45E+11,1.73E+12,1736723
6.45E+11,1.73E+12,1733552
6.46E+11,1.73E+12,1729856
6.46E+11,1.73E+12,1726767
6.46E+11,1.73E+12,1724583
6.46E+11,1.73E+12,1723029
6.46E+11,1.73E+12,1721706
6.46E+11,1.73E+12,1720055
6.46E+11,1.73E+12,1718414
6.46E+11,1.73E+12,1717160
6.46E+11,1.73E+12,1716024
6.46E+11,1.73E+12,1715422
6.46E+11,1.73E+12,1714348
6.46E+11,1.73E+12,1710880
6.46E+11,1.73E+12,1706869
6.46E+11,1.73E+12,1703247
6.46E+11,1.73E+12,1700650
6.46E+11,1.73E+12,1698855
6.46E+11,1.73E+12,1697550
6.46E+11,1.73E+12,1695917
6.46E+11,1.73E+12,1694471
6.46E+11,1.73E+12,1692863
6.46E+11,1.73E+12,1691709
6.46E+11,1.73E+12,1690741
6.46E+11,1.73E+12,1690138
6.46E+11,1.73E+12,1687459
6.46E+11,1.73E+12,1683321
6.47E+11,1.73E+12,1679631
6.47E+11,1.73E+12,1676704
6.47E+11,1.73E+12,1674952
6.47E+11,1.73E+12,1673542
6.47E+11,1.73E+12,1671960
6.47E+11,1.73E+12,1670420
6.47E+11,1.73E+12,1669041
6.47E+11,1.73E+12,1668158
6.47E+11,1.73E+12,1667635
6.47E+11,1.73E+12,1667064
6.47E+11,1.73E+12,1664501
6.47E+11,1.73E+12,1660245
6.47E+11,1.73E+12,1656240
6.47E+11,1.73E+12,1653173
6.47E+11,1.73E+12,1651355
6.47E+11,1.73E+12,1650116
6.47E+11,1.73E+12,1649077
6.47E+11,1.73E+12,1647925
6.47E+11,1.73E+12,1647043
6.47E+11,1.73E+12,1646470
6.47E+11,1.73E+12,1646254
6.47E+11,1.73E+12,1646238
6.47E+11,1.73E+12,1644969
6.47E+11,1.73E+12,1641600
6.47E+11,1.73E+12,1637899
6.48E+11,1.73E+12,1634833
6.48E+11,1.73E+12,1632886
6.48E+11,1.73E+12,1631824
6.48E+11,1.73E+12,1630906
6.48E+11,1.73E+12,1630029
6.48E+11,1.73E+12,1629060
6.48E+11,1.73E+12,1628718
6.48E+11,1.73E+12,1629006
6.48E+11,1.73E+12,1629379
6.48E+11,1.73E+12,1629489
6.48E+11,1.73E+12,1627802
6.48E+11,1.73E+12,1624295
6.48E+11,1.73E+12,1621192
6.48E+11,1.73E+12,1619099
6.48E+11,1.73E+12,1618214
6.48E+11,1.73E+12,1617800
6.48E+11,1.73E+12,1617228
6.48E+11,1.73E+12,1616705
6.48E+11,1.73E+12,1616414
6.48E+11,1.73E+12,1616346
6.48E+11,1.73E+12,1616725
6.48E+11,1.73E+12,1617114
6.48E+11,1.73E+12,1616845
6.48E+11,1.73E+12,1614178
6.48E+11,1.73E+12,1610822
6.49E+11,1.73E+12,1608165
6.49E+11,1.73E+12,1606387
6.49E+11,1.73E+12,1605699
6.49E+11,1.73E+12,1605182
6.49E+11,1.73E+12,1604820
6.49E+11,1.73E+12,1604443
